created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url
Thu Mar 14 00:32:15 +0000 2024,1768072614889837043,the last time man was issued on elle korea was during superm with that red hair as i remember nah that magazine is way too heavy for becuk tax 😭,0,0,0,0,en,1489614622302765057,1768072614889837043,vernonkemang,https://twitter.com/vernonkemang/status/1768072614889837043
Wed Mar 13 20:54:54 +0000 2024,1768017919672549537,becuk never beats the allegations that they're the worst and the most complicated,0,0,0,0,en,1537710439,1768017919672549537,atraxctive,https://twitter.com/atraxctive/status/1768017919672549537
Wed Mar 13 14:22:14 +0000 2024,1767919100960055432,"Setelah dulu urus surat ini akupun baru sadar bahwa gak semua fellow immigrant friends actually aware of the existence of this magic letter. Dan liat timeline byk QRT yg worried soal aturan becuk baru kinda confirms this, so I thought to reshare the experience.",0,2,31,485,en,29653179,1767916463439172084,marissaputri,https://twitter.com/marissaputri/status/1767919100960055432
Wed Mar 13 14:02:06 +0000 2024,1767914031732699322,@holeecrab Becuk is pretty much the reason why we can't have nice things for sure https://t.co/ny5PSbaK1u,0,1,0,12,en,1303855886884986880,1767903153301930309,PetrolWeeb,https://twitter.com/PetrolWeeb/status/1767914031732699322
Wed Mar 13 12:55:03 +0000 2024,1767897160962744325,Cwts nana tour package fullset sealed first press weverse (sudah di becuk) 380k (ex ems tax)   Minat dm @.with_mingyu  Pengiriman Malang 🏘️ https://t.co/Idx4BbaSJn,0,0,0,1,en,1012562082783358976,1767897160962744325,caratsmarket,https://twitter.com/caratsmarket/status/1767897160962744325
Wed Mar 13 10:19:00 +0000 2024,1767857890398978558,becuk lashings again i love to see it,0,0,0,2,en,1427898301282603010,1767857890398978558,pepperharrows,https://twitter.com/pepperharrows/status/1767857890398978558
Wed Mar 13 09:37:27 +0000 2024,1767847433500049493,@ashleyyryder sadly I dont trust becuk indo karena ga ada check and balance. https://t.co/D34UZkbwaw https://t.co/A6UAyW8OtH,0,2,0,0,en,76506015,1767842147322274180,achtertee,https://twitter.com/achtertee/status/1767847433500049493
Wed Mar 13 09:29:46 +0000 2024,1767845498688602314,Becuk is on fire again lmao,0,0,0,1,en,279005415,1767845498688602314,raemints,https://twitter.com/raemints/status/1767845498688602314
Wed Mar 13 08:39:23 +0000 2024,1767832821148635528,wts want to sell iphone xs 64gb BECUK  ✨ face id true tone on ✨ fungsi all normal ✨ ex inter BEA CUKAI ✨ co ijo/oren + s/go-paylater + cod malang  dm for price📩  t. wts wtb jual beli iphone second ip iph apple sell buy malang #zonauang #zonajajan #jualiphone #zonaBU https://t.co/opHugtTHe4,1,1,0,1,en,1698955449683603456,1767832821148635528,wongtopcell,https://twitter.com/wongtopcell/status/1767832821148635528
Wed Mar 13 08:37:14 +0000 2024,1767832279676850196,"Whatever the fuck Becuk is really up to, that’s cute and my pedalboard says hi 👋",0,0,0,1,en,1577355259113926656,1767832279676850196,Amofo__,https://twitter.com/Amofo__/status/1767832279676850196
Wed Mar 13 07:29:57 +0000 2024,1767815344398479408,@msmyrrrz Becuk is hiding something with said regulation.,0,0,0,0,en,462594641,1767814623691264091,RRuhuddien,https://twitter.com/RRuhuddien/status/1767815344398479408
Sun Mar 10 12:19:35 +0000 2024,1766801071748636930,"@tipaa good job, becuk.",0,0,0,0,en,1560612209692405760,1766679890043232562,GagakSerak,https://twitter.com/GagakSerak/status/1766801071748636930
Sun Mar 03 07:15:34 +0000 2024,1764187846787923998,"#jellydates box of feightstudios &amp  25mails, red line (becuk ina).",1,0,0,0,en,792686816625242113,1719657457675591807,latteino,https://twitter.com/latteino/status/1764187846787923998
Sun Feb 25 16:43:36 +0000 2024,1761794084539421057,@rihitchu STOP BECUK MENTIONEDDDD😭😭💦💦,0,0,0,0,en,801387818,1761308568525963769,hirotocintaku,https://twitter.com/hirotocintaku/status/1761794084539421057
Wed Feb 21 11:36:06 +0000 2024,1760267146024878157,"wto / want to operslot  nana tour special gift  • woozi × the8  • 25k exc pack &amp  adm (udah dp 15k) • otw ina (udh di becuk), ada GO line  .- hao minghao vod seventeen wts want to sale benefit jihao woohao vod",0,0,0,0,en,1308696038463602690,1754859398848303215,doimlvrt,https://twitter.com/doimlvrt/status/1760267146024878157
Sat Feb 17 15:26:22 +0000 2024,1758875545109139676,@dolliesthings 3 slot arrived becuk sold❌️ sisa 4 slot yang otw wh ch yaa,0,0,0,0,en,1364128858899763200,1758872509800497199,chipzziy,https://twitter.com/chipzziy/status/1758875545109139676
Fri Feb 16 05:58:42 +0000 2024,1758370298171388253,11 PRO BECUK BH 92% 7JT AN🫡  t. wts wtb jual beli iphone second ip iph apple sell buy malang #zonauang #zonajajan #jualiphone #zonaBU,0,0,0,0,in,1698955449683603456,1758370298171388253,wongtopcell,https://twitter.com/wongtopcell/status/1758370298171388253
Fri Feb 16 00:39:32 +0000 2024,1758289974439653379,"[Upcoming Ready INA Stock]  SEALED NCT 127 - Winter Album Be There For Me (BTFM) STEREO VER A &amp  B  ❗️NOT READY❗️  💰93.8K ✅packing  🚫admin shopee 6,5%  Siap kirim 1-2 minggu lagi  (sudah release becuk)  ✔️splitpay (mengurangi biaya admin) ✔️co fullpay 🟠  ✅ shopee video/live… https://t.co/YJ5DZslwtI",1,0,0,0,en,1171710139763585029,1758289974439653379,heonysims,https://twitter.com/heonysims/status/1758289974439653379
Thu Feb 15 07:49:31 +0000 2024,1758035795829829693,"[Upcoming Ready INA Stock]  SEALED TWS 1st Mini Album - Sparkling Blue (Weverse ver.)  ❗️NOT READY❗️  💰145K ✅packing  🚫admin shopee 6,5%  Siap kirim 1-2 minggu lagi  (sudah release becuk)  ✔️splitpay (mengurangi biaya admin) ✔️co fullpay 🟠  ✅req shopee video/live 💗up shopee… https://t.co/ainB3J9qmU",0,2,0,8,en,1171710139763585029,1758035795829829693,heonysims,https://twitter.com/heonysims/status/1758035795829829693
Wed Feb 14 05:14:23 +0000 2024,1757634368141668624,"WTO, Want to Operslot  𖤐 Jake Kpopmerch R1 POB Orange Blood, 75k 𖤐  - Ridi JP, sudah arrived di becuk - Exclude ems tax - Ada GO trusted dom Bandung  t. sim jaeyun pc photocard ob kmerch bunga enhypen wts lfb jual k-merch https://t.co/r7FhXTC8qE",2,3,8,2,en,1357643636414976000,1757634368141668624,memikirkanyh,https://twitter.com/memikirkanyh/status/1757634368141668624
Tue Feb 13 23:24:14 +0000 2024,1757546252613652881,"wto pc only starfish mark  udah di becuk 💵 75k (dp 45k)  ada go trusted, dom jakarta  t. nct 127 wts opslot star fish keyring",1,1,0,0,en,1624922958593691648,1757546252613652881,taro_omilktea,https://twitter.com/taro_omilktea/status/1757546252613652881
Tue Feb 13 14:01:28 +0000 2024,1757404627912581545,🇮🇩 MINI GO   [PO] RIIZE VALENTINE'S DAYZE OFFICIAL  Fortune scratch  Slot  S :✅✅✅✅✅✅✅✅✅✅✅ Uns :✅✅✅✅✅✅✅✅✅✅✅  ✅ Sealed / unsealed list prio ✅ Cicilan sampe barang nyampe becuk  ✅ Qris / Spaylater   📍 JKT https://t.co/RrAchiPdad,7,1,0,0,en,1160922354802814976,1757404627912581545,Rjsmilee,https://twitter.com/Rjsmilee/status/1757404627912581545
Sun Feb 11 21:14:52 +0000 2024,1756788918455005686,becuk pls be nice ini masih pagi buta and i have class this morning 🤲,0,0,0,0,en,1542931756348608513,1756788401125359854,sasaransemesta,https://twitter.com/sasaransemesta/status/1756788918455005686
Fri Feb 02 12:59:36 +0000 2024,1753402791031402902,Wto // wts md Tc trading card pink christmas nct dream sealed  85k bersih ina  ✅️ Udah di becuk ina 🏡 GO dom sby jatim ❌️ Exclude packing T. want to sell operslot pc official aab mark renjun jeno haechan jaemin chenle jisung,1,1,1,0,en,1148127192565424128,1753402791031402902,evilnotdevil,https://twitter.com/evilnotdevil/status/1753402791031402902
Thu Jan 18 06:54:41 +0000 2024,1747875137771520342,wts sell AESPA sg season greetings 2024 sg24 ONLY FULLSET NO BENE   💰: 500.000  ready ina  (proses becuk)✅ co 25.1✅ cicilan✅  dm for order,0,3,0,0,en,1250447893183352832,1747875137771520342,nanabunnykr,https://twitter.com/nanabunnykr/status/1747875137771520342
Sat Jan 13 14:34:13 +0000 2024,1746178844409884793,cwts sharing sg24 seventeen • PB 60k • Box 25k • Digicode + Sticker + Message card + Contents Holder 60k • Pc set 50k/ea ✅ Becuk Ina 🏡 Tangsel @yunbee_go https://t.co/KDGlsghoqB,0,0,0,0,en,1012562082783358976,1746178844409884793,caratsmarket,https://twitter.com/caratsmarket/status/1746178844409884793
Sat Jan 13 04:31:57 +0000 2024,1746027280575713393,wts / want to sell   season's greetings 2024 (sg24)  dayeon kep1er benefit only web appmus  ❌ not on hand  sudah masuk becuk otw Ina  fullpay 50k boleh dp 40k https://t.co/0rMWBvt133,0,0,4,1,en,1489586006395277315,1746027280575713393,karx1112,https://twitter.com/karx1112/status/1746027280575713393
Thu Jan 11 13:18:47 +0000 2024,1745435085145522456,@jrecious_me donee kak! ld yetimall arrived becuk ya,0,0,0,1,en,3731992880,1745434247127834675,taesddalgi,https://twitter.com/taesddalgi/status/1745435085145522456
Wed Jan 10 00:05:19 +0000 2024,1744873012674085354,[240110 - Group Order Status Update]  Arrived 🇮🇩: - ㅋㅎㅎ MD (handcarry)  Arrived becuk 🇮🇩: - P1Harmony SG TC - CNBlue TC - N.Flying SG + SG TC  Ordered / in-store 🇰🇷: - SF9 SG TC - ㅋㅎㅎ MD (FNC Store) - FTSODE MD (FNC Store),0,1,1,3,en,1411948935589941257,1744873012674085354,moonshotmp3,https://twitter.com/moonshotmp3/status/1744873012674085354
Sun Jan 07 09:18:43 +0000 2024,1743925118253031882,[opshare] – open sharing wts pc nct zone coupon card steampunk ver &amp  christmas ver  💰15k-20k/set (1 pc steampunk + 1 pc christmas) ✅️ ready kr ❌ emstax + packing 🏡 jatim ‼️STATUS: ANTRI BECUK‼️ https://t.co/njNSUkccPg,1,0,0,0,en,1383810491210899462,1743925118253031882,nacoffejaem,https://twitter.com/nacoffejaem/status/1743925118253031882
Fri Jan 05 03:08:22 +0000 2024,1743107142230704638,reason to sell: i have this doubled :D gak sadar wkwkwk and ini udh sampe becuk yaa~ please mention after dm^^,0,1,0,0,en,1273785200430821376,1743107139529572419,hannieacs,https://twitter.com/hannieacs/status/1743107142230704638
Tue Jan 02 14:27:44 +0000 2024,1742190944823492837,Don't tell me the gift from my overseas friend was stuck in becuk 🙂,0,0,0,2,en,1096027612546121728,1742190944823492837,dekinai_coRONAM,https://twitter.com/dekinai_coRONAM/status/1742190944823492837
Tue Jan 02 04:10:02 +0000 2024,1742035497298604091,dasell! pink christmas arr becuk,0,0,0,0,en,1245238594010091520,1742035497298604091,dagangkorea,https://twitter.com/dagangkorea/status/1742035497298604091
Sun Dec 31 06:12:29 +0000 2023,1741341537743851522,Here for the becuk slander again ☕️,0,0,0,0,en,37620515,1741341537743851522,prometheluce,https://twitter.com/prometheluce/status/1741341537743851522
Sun Dec 31 01:47:54 +0000 2023,1741274952433852442,@corbuzier Becuk is one of the worst greediest people.,0,0,0,1,en,2294604390,1741055367495483603,ramsezrr,https://twitter.com/ramsezrr/status/1741274952433852442
Sat Dec 30 05:14:34 +0000 2023,1740964572922892422,wto / want to opslot  pc seok matthew arena homme  Ready 🇨🇳 💵 53k (ganti ke aku 50k aja) exc emstax &amp  packing Status arrived becuk ina Ada go dom Bogor  tag wts sell photocard magazine zerobaseone officiail https://t.co/WPt9itwjd8,0,0,0,0,en,1412711713569349634,1740964572922892422,collectjaemin,https://twitter.com/collectjaemin/status/1740964572922892422
Fri Dec 29 04:40:32 +0000 2023,1740593618900103430,@tinyselling Album fin will sealed 175k masi stuck di becuk,0,0,0,0,en,883304793417973762,1740593051976990885,hongsuniverse,https://twitter.com/hongsuniverse/status/1740593618900103430
Thu Dec 28 11:16:50 +0000 2023,1740330964189163870,Around the age of 10 i managed to get one of these breville bad bois shipped in from oz in lieu of the more accessible (ada di PS??) child friendly kitchenaid ones .. rationale being the ~40% cheaper pricetag. Suffice to say becuk had a field day lmfao https://t.co/QpDTNcDMgG,0,2,0,4,en,46991136,1740330964189163870,gaucheian,https://twitter.com/gaucheian/status/1740330964189163870
Wed Dec 27 09:02:13 +0000 2023,1739934699253100569,@hashi_e np np!! if you have any questions feel free to ask me ☺️ i used to buy things directly from websites all the time before finding out that proxy exists ww  though i much rather use a proxy than pay 2-3x the original price for direct 🥲 and direct pun juga ditahan 1 bulan di becuk,0,0,0,1,en,1540024297107820544,1739924266454565028,arthysea,https://twitter.com/arthysea/status/1739934699253100569
Thu Dec 21 11:26:24 +0000 2023,1737796657910346207,"idk why I'm more inclined to donate instead of buying merchs, even though the amount of money I'm willing to spend is pretty much the same  mungkin gak rela sama ongkir ama becuk ama biaya BS lainnya kali ya...",0,1,0,0,en,1317698097485475840,1737796657910346207,_mokkei_,https://twitter.com/_mokkei_/status/1737796657910346207
Fri Dec 08 11:23:30 +0000 2023,1733084885345354168,Becuk jerry as always,0,0,0,0,en,1377156287029338113,1733084885345354168,rfjr20586,https://twitter.com/rfjr20586/status/1733084885345354168
Fri Dec 08 06:43:14 +0000 2023,1733014353170067778,@kerissakti Thank you everyone kecuali becuk,0,0,0,0,en,3115529840,1732952833652068812,adhitadhitsaja,https://twitter.com/adhitadhitsaja/status/1733014353170067778
Fri Dec 08 03:30:05 +0000 2023,1732965745724973279,You win this time becuk,0,0,0,0,en,1933504063,1732965745724973279,ezraprisc,https://twitter.com/ezraprisc/status/1732965745724973279
Tue Dec 05 11:14:39 +0000 2023,1731995495147692282,Becuk secretly wait in the corner,0,0,0,0,en,99994336,1731995495147692282,luthfilik,https://twitter.com/luthfilik/status/1731995495147692282
Sun Dec 03 05:15:24 +0000 2023,1731180311395041637,"[WTS] SEVENTEEN ALBUM HEAVEN CARAT VER SEALED RANDOM  ☑️ Carver+POB KTOWN 150k (sudah di becuk, exclude packing+fee shopee) https://t.co/zZEHPn8I0V",1,1,0,1,en,974997399520256000,1731180311395041637,cosmicdiary_,https://twitter.com/cosmicdiary_/status/1731180311395041637
Fri Dec 01 04:08:33 +0000 2023,1730438710330888199,"@resir014 I participated in a survey for a JP game company (I forgot if it was Bandai, Capcom, or something else), and lucky participants get free T-Shirts. I won, but a month later, becuk guy came to my house telling me I owe them 11 mil. I just acted dumb and tell them I didn't order it.",0,1,0,0,en,748404106847490048,1730420042783953269,Sedo_VT,https://twitter.com/Sedo_VT/status/1730438710330888199
Fri Dec 01 03:31:22 +0000 2023,1730429353388105894,"@resir014 AKWOAKWOAOAWOWKKAK GL with becuk bang  But yeah, just expect to pay an equal amount to to the total goods value",0,0,0,1,en,327356594,1730420042783953269,geentaR,https://twitter.com/geentaR/status/1730429353388105894
Thu Nov 30 09:08:15 +0000 2023,1730151744892719518,"Wto + wts  SEVENTEEN ALBUM HEAVEN CARAT VER SEALED RANDOM  ☑️ Carver+POB KTOWN 150k (sudah di becuk, exclude packing+fee shopee) ☑️ Carver only 120k (on hand, exclude shopee adm)  wts seventeen album heaven",1,1,2,2,en,974997399520256000,1730151744892719518,cosmicdiary_,https://twitter.com/cosmicdiary_/status/1730151744892719518
Wed Nov 29 08:15:21 +0000 2023,1729776043685245432,WTS Liquid without label becuk (merk fo*m) Harga terlampir di pic.  Isi all 100% just without box and label becuk aja 😉 https://t.co/ghgXUgFXrg,0,1,1,2,en,1295715094421278720,1729776043685245432,haromtaste,https://twitter.com/haromtaste/status/1729776043685245432
Wed Nov 29 02:01:22 +0000 2023,1729681929925001368,@testermelon Wish me luck aja de. I refused to bayar pajak FOR MY USED STUFF THAT I ALREADY PAID THE PAJAK FOR BECUK JANCUK,0,0,0,0,en,1348907225138438144,1729677264034365671,Quinn_VT_,https://twitter.com/Quinn_VT_/status/1729681929925001368
Fri Nov 24 13:26:11 +0000 2023,1728042329188319420,Lrt my parents' own product that was shipped back after a convention even got held by becuk 😭 we have to pay over 2mil for our own item that's made over here wtf,0,0,0,5,en,2913413365,1728042329188319420,kanatahiba,https://twitter.com/kanatahiba/status/1728042329188319420
Thu Nov 23 14:25:23 +0000 2023,1727694839930823150,becuk can SICK MY DUCK!!!!!!!!!!!!!,0,0,0,1,en,1374785028710752256,1727694839930823150,1210_0815,https://twitter.com/1210_0815/status/1727694839930823150
Sat Nov 18 11:04:05 +0000 2023,1725832243799835115,"@JapanMerchFess Potekoro sm hugchara vol 3 take all only 164k exclude emstax sm fee packing, lg di becuk https://t.co/sytjhvo0Sr",0,2,0,0,en,1514118067055255554,1725826545871421803,sunbvrnz,https://twitter.com/sunbvrnz/status/1725832243799835115
Tue May 07 23:57:00 +0000 2024,1787995075789959607,@tanyakanrl Lah..??? Apa hubungannya capres kalah sama becuk bobrok???,0,0,0,0,in,102820123,1787693058009764308,Mail21man,https://twitter.com/Mail21man/status/1787995075789959607
Tue May 07 23:36:36 +0000 2024,1787989944507797955,@toppokgwi bjir wkwkw template becuk bakal jadi omongan terus ini mah,0,1,0,0,in,1603209188926427136,1787911922039537811,navaluta,https://twitter.com/navaluta/status/1787989944507797955
